getpwuid_r did not find a match for uid 501
Filtering the log data using "process == "FloppyTurd""
Timestamp                       Thread     Type        Activity             PID    TTL  
2025-07-06 21:16:09.856148-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:09.871983-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.872373-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:09.872617-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.872815-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016969, calling game->UpdateFrame
2025-07-06 21:16:09.873074-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:09.888694-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.889094-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:09.889328-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.889519-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016703, calling game->UpdateFrame
2025-07-06 21:16:09.889869-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:09.905300-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.905684-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:09.905812-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.905947-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016430, calling game->UpdateFrame
2025-07-06 21:16:09.906107-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:09.921973-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.922329-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:09.922612-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.922853-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016902, calling game->UpdateFrame
2025-07-06 21:16:09.923203-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:09.938584-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.938906-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:09.939145-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.939328-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016477, calling game->UpdateFrame
2025-07-06 21:16:09.939670-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:09.955313-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.955528-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:09.955637-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.955729-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016404, calling game->UpdateFrame
2025-07-06 21:16:09.955901-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:09.971972-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.972390-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:09.972543-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.972687-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016957, calling game->UpdateFrame
2025-07-06 21:16:09.972863-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:09.988644-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.989011-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:09.989263-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.989355-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016668, calling game->UpdateFrame
2025-07-06 21:16:09.989564-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:10.005332-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:10.005704-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:10.005959-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:10.006126-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016771, calling game->UpdateFrame
2025-07-06 21:16:10.006315-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:10.021940-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:10.022211-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:10.022354-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:10.022474-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016347, calling game->UpdateFrame
2025-07-06 21:16:10.022742-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:10.038646-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:10.039035-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:10.039269-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:10.039470-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016993, calling game->UpdateFrame
2025-07-06 21:16:10.039841-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:10.055334-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:10.055688-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:10.055945-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:10.056137-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016668, calling game->UpdateFrame
2025-07-06 21:16:10.056424-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:10.071976-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:10.072324-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:10.072562-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:10.072735-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016599, calling game->UpdateFrame
2025-07-06 21:16:10.073004-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:10.088639-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:10.089025-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:10.089297-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:10.089517-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016782, calling game->UpdateFrame
2025-07-06 21:16:10.089861-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:10.105287-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:10.105638-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:10.105853-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:10.106039-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016520, calling game->UpdateFrame
2025-07-06 21:16:10.106369-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:10.121955-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:10.122288-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:10.122530-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:10.122734-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016694, calling game->UpdateFrame
2025-07-06 21:16:10.123064-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:10.138642-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:10.138989-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
